dt,time_entry_id,project_id,user_id,billable,hours,billable_hours
2025-09-26,67c592272df0c337fe6c02d2,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-25,67c592272df0c337fe6c02d1,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-24,67c592272df0c337fe6c02d0,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-23,67c592272df0c337fe6c02cf,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-22,67c592272df0c337fe6c02ce,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-19,67c5922506e74856b13d995b,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-18,67c5922506e74856b13d995a,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-17,67c5922506e74856b13d9959,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-16,67c5922506e74856b13d9958,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-15,67c5922506e74856b13d9957,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-12,67c592226730bf39cde62c1f,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-11,67c592226730bf39cde62c1e,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-10,67c592226730bf39cde62c1d,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-09,67c592226730bf39cde62c1c,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-08,67c592226730bf39cde62c1b,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-05,67c5921d1b39f63db6d9e0be,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-04,67c5921d1b39f63db6d9e0bd,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-03,67c5921d1b39f63db6d9e0bc,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-02,67c5921d1b39f63db6d9e0bb,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-09-01,67c5921d1b39f63db6d9e0ba,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-29,67c591cc3f4d6b42ba2ed997,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-28,67c591cc3f4d6b42ba2ed996,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-27,67c591cc3f4d6b42ba2ed995,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-26,67c591cc3f4d6b42ba2ed994,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-25,67c591cc3f4d6b42ba2ed993,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-22,67c591c8f348c9209606a09e,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-21,67c591c8f348c9209606a09d,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-20,67c591c8f348c9209606a09c,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-19,67c591c8f348c9209606a09b,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-18,67c591c8f348c9209606a09a,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-15,67c591c33f4d6b42ba2ed837,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-14,67c591c33f4d6b42ba2ed836,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-13,67c591c33f4d6b42ba2ed835,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-12,67c591c33f4d6b42ba2ed834,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-11,67c591c33f4d6b42ba2ed833,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-08,67c591c00385fa0d4ba58b11,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-07,67c591c00385fa0d4ba58b10,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-06,67c591c00385fa0d4ba58b0f,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-05,67c591c00385fa0d4ba58b0e,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-04,67c591c00385fa0d4ba58b0d,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-08-01,67c591bc06e74856b13d8d53,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-31,67c591bc06e74856b13d8d52,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-30,67c591bc06e74856b13d8d51,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-29,67c591bc06e74856b13d8d50,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-28,67c591bc06e74856b13d8d4f,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-25,67c591b94e64ab77151e7f65,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-24,67c591b94e64ab77151e7f64,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-23,67c591b94e64ab77151e7f63,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-22,67c591b94e64ab77151e7f62,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-21,67c591b94e64ab77151e7f61,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-18,67c591b52df0c337fe6bf517,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-17,67c591b52df0c337fe6bf516,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-16,67c591b52df0c337fe6bf515,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-15,67c591b52df0c337fe6bf514,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-14,67c591b52df0c337fe6bf513,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-11,67c591b32df0c337fe6bf48a,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-10,67c591b32df0c337fe6bf489,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-09,67c591b32df0c337fe6bf488,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-08,67c591b32df0c337fe6bf487,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-07,67c591b32df0c337fe6bf486,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-04,67c591b06bde8e6520863a5a,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-03,67c591b06bde8e6520863a59,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-02,67c591b06bde8e6520863a58,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-07-01,67c591b06bde8e6520863a57,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-30,67c591b06bde8e6520863a56,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-27,67c591ad24ec246c79b449d2,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-26,67c591ad24ec246c79b449d1,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-25,67c591ad24ec246c79b449d0,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-24,67c591ad24ec246c79b449cf,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-23,67c591ad24ec246c79b449ce,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-20,67c5918a4e64ab77151e7889,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-19,67c591786bde8e6520863351,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-18,67c591786bde8e6520863350,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-17,67c591786bde8e652086334f,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-16,67c591786bde8e652086334e,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-13,67c5917506e74856b13d8337,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-12,67c5917506e74856b13d8336,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-11,67c5917506e74856b13d8335,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-10,67c5917506e74856b13d8334,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-09,67c5917506e74856b13d8333,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-05,67c5916a06e74856b13d81d8,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-04,67c5916a06e74856b13d81d7,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-03,67c5916a06e74856b13d81d6,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-06-02,67c5916a06e74856b13d81d5,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-30,67c5914ef348c920960691fd,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-28,67c5914ef348c920960691fb,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-27,67c5914ef348c920960691fa,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-26,67c5914ef348c920960691f9,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-23,67c59149f348c92096069167,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-22,67c59149f348c92096069166,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-21,67c59149f348c92096069165,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-20,67c59149f348c92096069164,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-19,67c59149f348c92096069163,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-16,67c5913d6730bf39cde60ed8,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-15,67c5913d6730bf39cde60ed7,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-14,67c5913d6730bf39cde60ed6,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-13,67c5913d6730bf39cde60ed5,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-12,67c5913d6730bf39cde60ed4,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-09,67c5911b2df0c337fe6be2e6,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-08,67c5911b2df0c337fe6be2e5,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-07,67c5911b2df0c337fe6be2e4,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-06,67c5911b2df0c337fe6be2e3,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-05,67c5911b2df0c337fe6be2e2,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-02,67c5910b0385fa0d4ba57346,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-05-02,6811ca950d431674e4cf6f69,65b621afdfeae474a92193dc,5f437ae67d26442bf5452ecd,true,8.0,8.0
2025-05-02,680f1239b884b21e99aeb796,65eecc5033c90b16ead59691,64f5e9f270d77d3906fdbcf0,true,8.0,8.0
2025-05-02,681232f00d431674e4dddea8,66fe75d1e316642842e5dc8c,66cf0a91d9fd470646f99eb9,true,8.0,8.0
2025-05-02,680b5248a3a7117497785979,671fe491605d557fc53c80f3,5f437e3d9decb91192e3784a,true,8.0,8.0
2025-05-02,680b8070b884b21e998f4b21,680b8006b884b21e998f3a9c,61e06b0375015b508b28241b,true,8.0,8.0
2025-04-30,6811cc19b39bc35b973e6a19,5f437b557d26442bf54530ac,5f437ae67d26442bf5452ecd,false,2.0,
2025-04-30,6811ca950d431674e4cf6f6b,65b621afdfeae474a92193dc,5f437ae67d26442bf5452ecd,true,6.0,6.0
2025-04-30,680fd81f53f4385e6eabf24d,6715f9d290254d10ca81e784,6569cd007deb44467624660e,true,6.0,6.0
2025-04-30,67c5910b0385fa0d4ba57344,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-04-30,680df163685bcf6ccb931006,65b668d2bd0f4626444bf06e,5f7c718cf3fda011462c67c1,true,8.0,8.0
2025-04-30,680f12348e6aaf685f83297c,65eecc5033c90b16ead59691,64f5e9f270d77d3906fdbcf0,true,8.0,8.0
2025-04-30,680f1fce8e6aaf685f8449cf,65eecc5033c90b16ead59691,638dc19ed9c69c33cb579f6b,true,8.0,8.0
2025-04-30,6814750a68b29c3ba48475ef,66c73f7caf3a79534feebd76,640f2ad98c3e1105ccb78609,true,8.0,8.0
2025-04-30,6814664a65a9a8260339116f,66f65d6c76257e3e51f9afc4,5f68ec6a633ecf60f5e863ce,true,8.0,8.0
2025-04-30,681232edc27c4b2ba2b0619c,66fe75d1e316642842e5dc8c,66cf0a91d9fd470646f99eb9,true,8.0,8.0
2025-04-30,680b5248a3a711749778597b,671fe491605d557fc53c80f3,5f437e3d9decb91192e3784a,true,8.0,8.0
2025-04-30,680b806eda53671657d2f309,680b8006b884b21e998f3a9c,61e06b0375015b508b28241b,true,8.0,8.0
2025-04-29,6811cc0d2fe7e20c7cda097c,5f437f189decb91192e37bc0,5f437ae67d26442bf5452ecd,false,4.0,
2025-04-29,6811ca950d431674e4cf6f6c,65b621afdfeae474a92193dc,5f437ae67d26442bf5452ecd,true,4.0,4.0
2025-04-29,67c5910b0385fa0d4ba57343,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-04-29,680df1628e6aaf685f7af524,65b668d2bd0f4626444bf06e,5f7c718cf3fda011462c67c1,true,8.0,8.0
2025-04-29,680f1232da53671657f28168,65eecc5033c90b16ead59691,64f5e9f270d77d3906fdbcf0,true,8.0,8.0
2025-04-29,680f1fcd2e56197b9fb8002e,65eecc5033c90b16ead59691,638dc19ed9c69c33cb579f6b,true,8.0,8.0
2025-04-29,68147505b2fa1e03b7b3c41e,66c73f7caf3a79534feebd76,640f2ad98c3e1105ccb78609,true,8.0,8.0
2025-04-29,68146648e39e7e7924eb63a2,66f65d6c76257e3e51f9afc4,5f68ec6a633ecf60f5e863ce,true,8.0,8.0
2025-04-29,681232ec30735319872481a2,66fe75d1e316642842e5dc8c,66cf0a91d9fd470646f99eb9,true,8.0,8.0
2025-04-29,680fd81ccf327c55164bacc9,6715f9d290254d10ca81e784,6569cd007deb44467624660e,true,8.0,8.0
2025-04-29,680b5248a3a711749778597c,671fe491605d557fc53c80f3,5f437e3d9decb91192e3784a,true,8.0,8.0
2025-04-29,680b806d231bd749d005aabc,680b8006b884b21e998f3a9c,61e06b0375015b508b28241b,true,8.0,8.0
2025-04-28,67c5910b0385fa0d4ba57342,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-04-28,6811caa09cfac044b148791a,65b621afdfeae474a92193dc,5f437ae67d26442bf5452ecd,true,8.0,8.0
2025-04-28,680df1618e6aaf685f7af51f,65b668d2bd0f4626444bf06e,5f7c718cf3fda011462c67c1,true,8.0,8.0
2025-04-28,680f123053f4385e6e92487a,65eecc5033c90b16ead59691,64f5e9f270d77d3906fdbcf0,true,8.0,8.0
2025-04-28,680f1fcd7e2ae746e8fe55ab,65eecc5033c90b16ead59691,638dc19ed9c69c33cb579f6b,true,8.0,8.0
2025-04-28,681474ec43b8e02338ac9224,66c73f7caf3a79534feebd76,640f2ad98c3e1105ccb78609,true,8.0,8.0
2025-04-28,6814664713af8a0f5308d574,66f65d6c76257e3e51f9afc4,5f68ec6a633ecf60f5e863ce,true,8.0,8.0
2025-04-28,681232eb0d431674e4ddddd5,66fe75d1e316642842e5dc8c,66cf0a91d9fd470646f99eb9,true,8.0,8.0
2025-04-28,680fd819685bcf6ccbb4b5fe,6715f9d290254d10ca81e784,6569cd007deb44467624660e,true,8.0,8.0
2025-04-28,680b5248a3a711749778597d,671fe491605d557fc53c80f3,5f437e3d9decb91192e3784a,true,8.0,8.0
2025-04-28,680b806b53f4385e6e72b999,680b8006b884b21e998f3a9c,61e06b0375015b508b28241b,true,8.0,8.0
2025-04-25,680df0c9cf327c55162a1561,5f437b557d26442bf54530ac,5f7c718cf3fda011462c67c1,false,8.0,
2025-04-25,67c590f24e64ab77151e64fb,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-04-25,680b9793da53671657d63efe,65b621afdfeae474a92193dc,5f437ae67d26442bf5452ecd,true,8.0,8.0
2025-04-25,680f121653f4385e6e9246a6,65eecc5033c90b16ead59691,64f5e9f270d77d3906fdbcf0,true,8.0,8.0
2025-04-25,680f1fbf685bcf6ccb9c3248,65eecc5033c90b16ead59691,638dc19ed9c69c33cb579f6b,true,8.0,8.0
2025-04-25,680b48649c5597579ee3d3e4,66c73f7caf3a79534feebd76,640f2ad98c3e1105ccb78609,true,8.0,8.0
2025-04-25,6814663d864ed17e34c0dc0b,66f65d6c76257e3e51f9afc4,5f68ec6a633ecf60f5e863ce,true,8.0,8.0
2025-04-25,681232e19cfac044b156c414,66fe75d1e316642842e5dc8c,66cf0a91d9fd470646f99eb9,true,8.0,8.0
2025-04-25,680fd8022e56197b9fd0b099,6715f9d290254d10ca81e784,6569cd007deb44467624660e,true,8.0,8.0
2025-04-25,680b4f217172bf19ba6fe536,671fe491605d557fc53c80f3,5f437e3d9decb91192e3784a,true,8.0,8.0
2025-04-25,680b8050cf327c551613416a,680b8006b884b21e998f3a9c,61e06b0375015b508b28241b,true,8.0,8.0
2025-04-24,67c590f24e64ab77151e64fa,60106d6e9ab6ce7c1dacbc9c,64e5f63d97f5910c716406b8,false,8.0,
2025-04-24,680b9792b884b21e9992a355,65b621afdfeae474a92193dc,5f437ae67d26442bf5452ecd,true,8.0,8.0
2025-04-24,680df0c0b884b21e99a6956a,65b668d2bd0f4626444bf06e,5f7c718cf3fda011462c67c1,true,8.0,8.0
2025-04-24,680f1fbf2e56197b9fb7fe99,65eecc5033c90b16ead59691,638dc19ed9c69c33cb579f6b,true,8.0,8.0
2025-04-24,680f12134909a95ea6c60209,65eecc5033c90b16ead59691,64f5e9f270d77d3906fdbcf0,true,8.0,8.0
2025-04-24,680b485d366b390d49ca8e1d,66c73f7caf3a79534feebd76,640f2ad98c3e1105ccb78609,true,8.0,8.0
2025-04-24,6814663cb2fa1e03b7b3002b,66f65d6c76257e3e51f9afc4,5f68ec6a633ecf60f5e863ce,true,8.0,8.0
2025-04-24,681232dec5031d6a8beef06a,66fe75d1e316642842e5dc8c,66cf0a91d9fd470646f99eb9,true,8.0,8.0
2025-04-24,680fd800cf327c55164baaaf,6715f9d290254d10ca81e784,6569cd007deb44467624660e,true,8.0,8.0
